name,new_name,grid_id,grid_name,carnegie_id,carnegie_name
UT-SOUTHWESTERN-UNIV-HOSP-&-CLIN,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-&-PARKLAND-HLTH-&-HOSP-SYST,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-DEPT-INTERNAL-MED,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
SETON-UT-SOUTHWESTERN-INST-HEALTHCARE-DELIVERY-&,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-HOSP-ZALE-LIPSHY,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
CHILDRENS-MED-CTR-UT-SOUTHWESTERN,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-AUSTIN,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-AUSTIN-PROGRAMS,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
HAROLD-C-SIMMONS-CANC-CTR-UT-SOUTHWESTERN,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-&-CHILDRENS-HLTH,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-CTR-MED,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-DEPT-UROL,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-CLIN-CTR-RICHARDSON-PLANO,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
SETON-UT-SOUTHWESTERN-CLIN-RSCH-INST,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-MED-CNTR-VA-NORTH-TEXAS,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-MC,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-KIDNEY-CANC-PROGRAM,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-MED-COLL,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-SIMMONS-COMPREHENS-CANC-CTR,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-MEDICAN-CTR,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-DEPT-CLIN-SCI,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-UNIV-HOSP-ST-PAUL,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-UNIV-HOSP,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-&-CHILDRENS-MED-CTR,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-HOSP,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-MED-CHILDRENS-MED-CTR,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-MED-INST,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
DALLAS-VA-MED-CENTER-UT-SOUTHWESTERN,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
UT-SOUTHWESTERN-GYNECOL-ONCOL,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
CHILDRENS-HLTH-UT-SOUTHWESTERN,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
DALLAS-UT-SOUTHWESTERN,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
BAYLOR-UT-SOUTHWESTERN,UT-SOUTHWESTERN,grid.267313.2,The University of Texas Southwestern Medical Center,228635,University of Texas Southwestern Medical Center
METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
RIVERSIDE-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-PRESBYTERIAN-BROOKLYN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-RES-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
BRONSON-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-SYST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEWYORK-PRESBYTERIAN-BROOKLYN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEBRASKA-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
OHIOHLTH-RIVERSIDE-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-&-RES-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-&-RES-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NY-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-RES-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-HOUSTON,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
TEXAS-HLTH-HARRIS-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
CORNELL-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
PK-NICOLLET-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
IU-HLTH-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
INDIANA-UNIV-HLTH-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-INDIANA,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-SYST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
TEXAS-HLTH-HARRIS-METHODIST-HOSP-FT-WORTH,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
OHIOHLTH-DUBLIN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-RSCH-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-PHYS-ORG,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
OHIO-HLTH-RIVERSIDE-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-INST-KIDNEY-STONE-DIS,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEWYORK-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
CLARIAN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-DALLAS,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-HOUSTON,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-METHODIST-HOSP-CORNELL-PRESBYTERIAN,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
UNITYPOINT-HLTH-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-METHODIST-HOSP-BROOKLYN,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-CLARIAN-HLTH,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
CLARIAN-HLTH-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
TEXAS-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
SAN-JACINTO-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
BROOKLYN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-PRESBYTERIAN-BROOOKLYN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
ROCHESTER-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-ORTHOPED-&-SPORTS-MED,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-ORTHOPAED,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-CANC-CTR,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
OHIOHEALTH-RIVERSIDE-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
DALLAS-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
TEXAS-HLTH-HARRIS-METHODIST-HOSP-SW,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
TEXAS-HLTH-HARRIS-METHODIST-HOSP-CLEBURNE,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-RES-INST-&-COLL-TECHNOL,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HARRIS-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
OHIO-HLTH-DUBLIN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
ARCADIA-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
COLORECTAL-SURG-ASSOCIATES-HOUSTON-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-SO-CALIF,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-CLARIAN,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METROPOLITAN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-NEPHOL-PROGRAM,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HARRIS-METHODIST-HOSP-FT-WORTH,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
RIVERSIDE-METHODIST-HOSP-OHIOHLTH,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-METHODIST-HOSP-CTR,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-MHD,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-LABS,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
TEXAS-HLTH-HARRIS-METHODIST-HOSP-AZLE,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
JEFFERSON-HLTH-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-CANC-CTR,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
INDIANA-UNIV-METHODIST-HOSP-SYST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-MEMPHIS,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-METHODIST-HOSP-WEILL-CORNELL,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
DUBLIN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
TEXAS-METHODIST-HOSP-RES-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-RES-INST-HOUSTON,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-SURG,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-PRESYBYTERIAN-BROOKLYN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
TEXAS-HLTH-RESOURCES-HARRIS-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-LAB,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-&-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
RIVERSIDE-METHODIST-HOSP-OHIO-HLTH,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-LUNG-CTR,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-PHYSICIAN-ORG,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-SACRAMENTO,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
CARE-GRP-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-KIDNEY-STONE-DIS,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-TEXAS-MED-CTR,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEWYORK-PRESBYSTERIAN-BROOKLYN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
UNMC-NCL-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSON-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
ORTHO-INDY-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
ACCRUALS-ROCHESTER-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-CLARIAN-HLTH-PARTNERS,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
PRESBYTERIAN-BROOKLYN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-BV,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
CORNELL-HOUSTON-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-WOUND-CLIN,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-PHYSICIAN-ORG,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-BROOKLYN,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-SOUTH,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-SOUTHERN-CALIF,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEBRASKA-METHODIST-HOSP-SYST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-PHARM-SERV,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-ORTHOPED,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-DEBAKEY-HEART-&-VASC-CTR-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NEW-YORK-METHODIST-HOSP-CORNELL-WEILL,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-NEUROL-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
GERMANTOWN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
IOWA-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HARRIS-METHODIST-HOSP-SOUTHWEST-&-CLEBURNE-TEXAS,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
UNITYPOINT-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
NYP-BROOKLYN-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-NEUROL-INST,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
ROCHESTER-METHODIST-HOSP-PHARM,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
IOWA-HLTH-DES-MOINES-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
ID-HLTH-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
BRONSON-METHODIST-HOSP-INTERNAL-MED-HOSP-SPECIALI,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
PARK-NICOLLET-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
CARDIAC-SURG-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
PK-NIROLLET-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
METHODIST-HOSP-&-DERMSURG-ASSOCIATES,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
HOUSTON-METHODIST-HOSP-SYST-BIOMED-ETH-PROGRAM,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
RIVERSIDE-METHODIST-HOSP-FAMILY-MED-RESIDENCY,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
LAB-METHODIST-HOSP,METHODIST-HOSP,grid.415433.4,Methodist Hospital,151351,Indiana University-Bloomington
GEISEL-SCH-MED-DARTMOUTH,GEISEL-SCH-MED-DARTMOUTH,grid.254880.3,Dartmouth College,182670,Dartmouth College
AUDREY-&-THEODOR-GEISEL-SCH-MED-DARTMOUTH,GEISEL-SCH-MED-DARTMOUTH,grid.254880.3,Dartmouth College,182670,Dartmouth College
GEISEL-SCH-MED-DARTMOUTH-MED,GEISEL-SCH-MED-DARTMOUTH,grid.254880.3,Dartmouth College,182670,Dartmouth College
GEISEL-SCH-MED-DARTMOUTH-LEBANON,GEISEL-SCH-MED-DARTMOUTH,grid.254880.3,Dartmouth College,182670,Dartmouth College
GEISEL-SCH-MED-DARTMOUTH-HANOVER,GEISEL-SCH-MED-DARTMOUTH,grid.254880.3,Dartmouth College,182670,Dartmouth College
EVERMIND-&-GEISEL-SCH-MED-DARTMOUTH,GEISEL-SCH-MED-DARTMOUTH,grid.254880.3,Dartmouth College,182670,Dartmouth College
LEBANON-&-GEISEL-SCH-MED-DARTMOUTH,GEISEL-SCH-MED-DARTMOUTH,grid.254880.3,Dartmouth College,182670,Dartmouth College
AUGUSTA-UNIV,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
GEORGIA-AUGUSTA-UNIV,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
AUGUSTA-UNIV-HLTH,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
AUGUSTA-UNIV-UNIV-GEORGIA-MED-PARTNERSHIP,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
AUGUSTA-UNIV-MED-CTR,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
AUGUSTA-UNIV-DENT-COLL-GEORGIA,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
AUGUSTA-UNIV-HLTH-SYST,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
AUGUSTA-UNIV-HLTH-SCI,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
AUGUSTA-UNIV-UNIV-GEORGIA-PARTNERSHIP,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
AUGUSTA-UNIV-CYBER-INST,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
GEORGE-AUGUSTA-UNIV,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
MCG-AUGUSTA-UNIV,AUGUSTA-UNIV,grid.410427.4,Augusta University,482149,Augusta University
EASTERN-VIRGINIA-MED-SCH,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
CONRAD-EASTERN-VIRGINIA-MED-SCH,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
KINGS-DAUGHTERS-EASTERN-VIRGINIA-MED-SCH,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
CTR-BIOMED-PROTE-EASTERN-VIRGINIA-MED-SCH,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
EASTERN-VIRGINIA-MED-SCH-&-CHILDRENS-HOSP-KINGS-D,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
EASTERN-VIRGINIA-MED-SCH-&-EMERGENCY-PHYS-TIDEWAT,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
KINGS-DAUGHTERS-&-EASTERN-VIRGINIA-MED-SCH,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
EASTERN-VIRGINIA-MED-SCH-CHILDRENS-HOSP-KINGS-DAU,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
EASTERN-VIRGINIA-MED-SCH-&-VIRGINIA-CLIN-RES,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
EASTERN-VIRGINIA-MED-SCH-UROL-VIRGINIA-PLLC,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
EASTERN-VIRGINIA-MED-SCH-OB-GYN,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
PC-EASTERN-VIRGINIA-MED-SCH,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
EASTERN-VIRGINIA-MED-SCH-NORFOLK,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
EASTERN-VIRGINIA-MED-SCH-SENTARA,EASTERN-VIRGINIA-MED-SCH,grid.255414.3,Eastern Virginia Medical School,231970,Eastern Virginia Medical School
ALBANY-MED-COLL,ALBANY-MED-COLL,grid.413558.e,Albany Medical Center Hospital,188580,Albany Medical College
ALBANY-MED-COLL-MC-81,ALBANY-MED-COLL,grid.413558.e,Albany Medical Center Hospital,188580,Albany Medical College
ALBANY-MED-COLL-UNION-UNIV,ALBANY-MED-COLL,grid.413558.e,Albany Medical Center Hospital,188580,Albany Medical College
ALBANY-MED-COLL-MC-136,ALBANY-MED-COLL,grid.413558.e,Albany Medical Center Hospital,188580,Albany Medical College
ALBANY-MED-COLL-&-CAPITAL-DIST-RENAL-PHYSICIANS,ALBANY-MED-COLL,grid.413558.e,Albany Medical Center Hospital,188580,Albany Medical College
ALBANY-MED-COLL-CTR-HOSP,ALBANY-MED-COLL,grid.413558.e,Albany Medical Center Hospital,188580,Albany Medical College
